Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:3027121..3028488:CDS	"b4464"	"guanine/hypoxanthine permease, high affinity; guanine/hypoxanthine:h+ symporter"	CDS	3027121	3028488	no 	no 	Unique_nc_000913
NC_000913:complement(3029012..3030931):CDS	"b2887"	"putative oxidoreductase, fe-s subunit/nucleotide-binding subunit"	CDS	3029012	3030931	no 	no 	Unique_nc_000913
NC_000913:3031367..3032815:CDS	"b2888"	"uric acid permease"	CDS	3031367	3032815	no 	no 	Unique_nc_000913
NC_000913:3032817..3032942:CDS	"b4684"	"uncharacterized protein"	CDS	3032817	3032942	no 	no 	Unique_nc_000913
NC_000913:3033065..3033613:CDS	"b2889"	"isopentenyl diphosphate isomerase"	CDS	3033065	3033613	no 	no 	Unique_nc_000913
NC_000913:complement(3033657..3035174):CDS	"b2890"	"lysine trna synthetase, constitutive"	CDS	3033657	3035174	no 	no 	Unique_nc_000913
NC_000913:complement(join(3035184..3036206,3036208..3036282)):CDS	"b2891"	"peptide chain release factor rf-2"	CDS-frameshift	3035184	3036282	yes 	yes 	Unique_nc_000913
NC_000913:complement(3036373..3038106):CDS	"b2892"	"ssdna exonuclease, 5' --> 3'-specific"	CDS	3036373	3038106	no 	no 	Unique_nc_000913
NC_000913:complement(3038112..3038822):CDS	"b2893"	"protein disulfide isomerase ii"	CDS	3038112	3038822	no 	no 	Unique_nc_000913
NC_000913:complement(3038847..3039743):CDS	"b2894"	"site-specific tyrosine recombinase"	CDS	3038847	3039743	no 	no 	Unique_nc_000913
NC_000913:3039855..3040376:CDS	"b2895"	"flavodoxin 2"	CDS	3039855	3040376	no 	no 	Unique_nc_000913
NC_000913:3041313..3042293:CDS	"b2898"	"iron-sulfur cluster repair protein, plumbagin resistance"	CDS	3041313	3042293	no 	no 	Unique_nc_000913
NC_000913:complement(3042489..3043148):CDS	"b2899"	"hemolysin iii family hyliii inner membrane protein"	CDS	3042489	3043148	no 	no 	Unique_nc_000913
NC_000913:complement(3043312..3043623):CDS	"b2900"	"upf0267 family protein"	CDS	3043312	3043623	no 	no 	Unique_nc_000913
NC_000913:3043662..3045101:CDS	"b2901"	"6-phospho-beta-glucosidase a"	CDS	3043662	3045101	no 	no 	Unique_nc_000913
NC_000913:complement(3045158..3045901):CDS	"b2902"	"putative nad(p)-dependent oxidoreductase"	CDS	3045158	3045901	no 	no 	Unique_nc_000913
NC_000913:complement(3046168..3049041):CDS	"b2903"	"glycine decarboxylase, plp-dependent, subunit p of glycine cleavage complex"	CDS	3046168	3049041	no 	no 	Unique_nc_000913
NC_000913:complement(3049160..3049549):CDS	"b2904"	"glycine cleavage complex lipoylprotein"	CDS	3049160	3049549	no 	no 	Unique_nc_000913
NC_000913:complement(3049573..3050667):CDS	"b2905"	"aminomethyltransferase, tetrahydrofolate-dependent, subunit (t protein) of glycine cleavage complex"	CDS	3049573	3050667	no 	no 	Unique_nc_000913
NC_000913:complement(3051115..3052317):CDS	"b2906"	"2-octaprenylphenol hydroxylase, fad-dependent"	CDS	3051115	3052317	no 	no 	Unique_nc_000913
NC_000913:complement(3054866..3055444):CDS	"b2909"	"upf0149 family protein"	CDS	3054866	3055444	no 	no 	Unique_nc_000913
NC_000913:3055612..3055941:CDS	"b2910"	"ftsz stabilizer"	CDS	3055612	3055941	no 	no 	Unique_nc_000913
NC_000913:3056241..3056789:CDS	"b2912"	"5-formyltetrahydrofolate cyclo-ligase family protein"	CDS	3056241	3056789	no 	no 	Unique_nc_000913
NC_000913:complement(3056890..3056949):CDS	"b4665"	"toxic membrane protein"	CDS	3056890	3056949	no 	no 	Unique_nc_000913
NC_000913:complement(3057178..3058410):CDS	"b2913"	"d-3-phosphoglycerate dehydrogenase"	CDS	3057178	3058410	no 	no 	Unique_nc_000913
NC_000913:complement(3058666..3059325):CDS	"b2914"	"ribose 5-phosphate isomerase, constitutive"	CDS	3058666	3059325	no 	no 	Unique_nc_000913
NC_000913:complement(3059381..3059701):CDS	"b2915"		CDS-pseudo	3059381	3059701	no 	yes 	Unique_nc_000913
NC_000913:3059753..3060646:CDS	"b2916"	"transcriptional regulator for arginine transport and dna replication genes; replication initiation inhibitor"	CDS	3059753	3060646	no 	no 	Unique_nc_000913
NC_000913:3063993..3064778:CDS	"b2919"	"methylmalonyl-coa decarboxylase, biotin-independent"	CDS	3063993	3064778	no 	no 	Unique_nc_000913
NC_000913:3064802..3066280:CDS	"b2920"	"propionyl-coa:succinate coa transferase"	CDS	3064802	3066280	no 	no 	Unique_nc_000913
NC_000913:complement(3066277..3067173):CDS	"b2921"	"putative dna-binding transcriptional regulator"	CDS	3066277	3067173	no 	no 	Unique_nc_000913
NC_000913:complement(3067340..3068080):CDS	"b2922"	"oxidative stress defense protein"	CDS	3067340	3068080	no 	no 	Unique_nc_000913
NC_000913:complement(3068173..3068808):CDS	"b2923"	"arginine transporter"	CDS	3068173	3068808	no 	no 	Unique_nc_000913
NC_000913:complement(3068947..3069807):CDS	"b2924"	"mechanosensitive channel protein, small conductance"	CDS	3068947	3069807	no 	no 	Unique_nc_000913
NC_000913:complement(3070165..3071244):CDS	"b2925"	"fructose-bisphosphate aldolase, class ii"	CDS	3070165	3071244	no 	no 	Unique_nc_000913
NC_000913:complement(3071459..3072622):CDS	"b2926"	"phosphoglycerate kinase"	CDS	3071459	3072622	no 	no 	Unique_nc_000913
NC_000913:complement(3072672..3073691):CDS	"b2927"	"d-erythrose 4-phosphate dehydrogenase"	CDS	3072672	3073691	no 	no 	Unique_nc_000913
NC_000913:complement(3077471..3078859):CDS	"b2933"	"putative mannitol-specific pts iib and iic components"	CDS	3077471	3078859	no 	no 	Unique_nc_000913
NC_000913:complement(3078887..3079330):CDS	"b2934"	"putative mannitol-specific enzyme iia component of pts"	CDS	3078887	3079330	no 	no 	Unique_nc_000913
NC_000913:complement(3079644..3081635):CDS	"b2935"	"transketolase 1, thiamine triphosphate-binding"	CDS	3079644	3081635	no 	no 	Unique_nc_000913
NC_000913:3081913..3082671:CDS	"b2936"	"phe-phe periplasmic metalloprotease, om lipoprotein; low salt-inducible; era-binding heat shock protein"	CDS	3081913	3082671	no 	no 	Unique_nc_000913
NC_000913:complement(3082877..3083797):CDS	"b2937"	"agmatinase"	CDS	3082877	3083797	no 	no 	Unique_nc_000913
NC_000913:complement(3083935..3085911):CDS	"b2938"	"biosynthetic arginine decarboxylase, plp-binding"	CDS	3083935	3085911	no 	no 	Unique_nc_000913
NC_000913:complement(3085920..3086051):CDS	"b2939"	"uncharacterized protein"	CDS	3085920	3086051	no 	no 	Unique_nc_000913
NC_000913:3086187..3086402:CDS	"b2940"	"uncharacterized protein"	CDS	3086187	3086402	no 	no 	Unique_nc_000913
NC_000913:3086706..3087860:CDS	"b2942"	"s-adenosylmethionine synthetase"	CDS	3086706	3087860	no 	no 	Unique_nc_000913
NC_000913:3088284..3089678:CDS	"b2943"	"d-galactose transporter"	CDS	3088284	3089678	no 	no 	Unique_nc_000913
NC_000913:3089755..3090252:CDS	"b2944"	"zn-dependent metalloprotease-related protein"	CDS	3089755	3090252	no 	no 	Unique_nc_000913
NC_000913:3090347..3091054:CDS	"b2945"	"dna-specific endonuclease i"	CDS	3090347	3091054	no 	no 	Unique_nc_000913
NC_000913:3091134..3091865:CDS	"b2946"	"16s rrna m(3)u1498 methyltransferase, sam-dependent"	CDS	3091134	3091865	no 	no 	Unique_nc_000913
NC_000913:3091878..3092828:CDS	"b2947"	"glutathione synthetase"	CDS	3091878	3092828	no 	no 	Unique_nc_000913
NC_000913:3093500..3093916:CDS	"b2949"	"putative holliday junction resolvase"	CDS	3093500	3093916	no 	no 	Unique_nc_000913
NC_000913:complement(3094100..3095080):CDS	"b2950"	"putative pilt family aaa+ atpase"	CDS	3094100	3095080	no 	no 	Unique_nc_000913
NC_000913:3095098..3095802:CDS	"b2951"	"upf0001 family protein, plp-binding"	CDS	3095098	3095802	no 	no 	Unique_nc_000913
NC_000913:complement(3098558..3099565):CDS	"b2956"	"duf1202 family putative secreted protein"	CDS	3098558	3099565	no 	no 	Unique_nc_000913
NC_000913:complement(3099682..3100728):CDS	"b2957"	"periplasmic l-asparaginase 2"	CDS	3099682	3100728	no 	no 	Unique_nc_000913
NC_000913:complement(3100904..3101623):CDS	"b2958"	"duf2884 family putative periplasmic protein"	CDS	3100904	3101623	no 	no 	Unique_nc_000913
NC_000913:complement(3102133..3102852):CDS	"b2960"	"trna m(7)g46 methyltransferase, sam-dependent"	CDS	3102133	3102852	no 	no 	Unique_nc_000913
NC_000913:3103013..3104065:CDS	"b2961"	"adenine dna glycosylase"	CDS	3103013	3104065	no 	no 	Unique_nc_000913
NC_000913:3104093..3104368:CDS	"b2962"	"oxidative damage protective factor for iron-sulfur proteins"	CDS	3104093	3104368	no 	no 	Unique_nc_000913
NC_000913:3104433..3105512:CDS	"b2963"	"membrane-bound lytic murein transglycosylase c"	CDS	3104433	3105512	no 	no 	Unique_nc_000913
NC_000913:3105714..3106970:CDS	"b2964"	"nucleoside transporter"	CDS	3105714	3106970	no 	no 	Unique_nc_000913
NC_000913:complement(3107020..3109155):CDS	"b2965"	"ornithine decarboxylase, constitutive"	CDS	3107020	3109155	no 	no 	Unique_nc_000913
NC_000913:3109553..3110260:CDS	"b2966"	"duf554 family putative inner membrane protein"	CDS	3109553	3110260	no 	no 	Unique_nc_000913
NC_000913:complement(3110590..3111126):CDS	"b2968"	"putative membrane-anchored secretion pathway m-type protein"	CDS	3110590	3111126	no 	no 	Unique_nc_000913
NC_000913:complement(3111128..3112090):CDS	"b2969"		CDS-pseudo	3111128	3112090	no 	yes 	Unique_nc_000913
NC_000913:complement(3112093..3112941):CDS	"b2970"		CDS-pseudo	3112093	3112941	no 	yes 	Unique_nc_000913
NC_000913:complement(3113067..3113477):CDS	"b2971"	"secretin (gspdbeta) om localization lipoprotein pilotin"	CDS	3113067	3113477	no 	no 	Unique_nc_000913
NC_000913:complement(3113543..3114352):CDS	"b2972"	"bifunctional prepilin leader peptidase/ methylase"	CDS	3113543	3114352	no 	no 	Unique_nc_000913
NC_000913:complement(3114550..3119112):CDS	"b4466"	"putative secreted and surface-associated lipoprotein mucinase"	CDS	3114550	3119112	no 	no 	Unique_nc_000913
NC_000913:complement(3119597..3121279):CDS	"b2975"	"glycolate transporter"	CDS	3119597	3121279	no 	no 	Unique_nc_000913
NC_000913:complement(3121634..3123805):CDS	"b2976"	"malate synthase g"	CDS	3121634	3123805	no 	no 	Unique_nc_000913
NC_000913:complement(3123827..3124231):CDS	"b2977"	"duf336 family protein"	CDS	3123827	3124231	no 	no 	Unique_nc_000913
NC_000913:complement(3124236..3125459):CDS	"b4467"	"glycolate oxidase 4fe-4s iron-sulfur cluster subunit"	CDS	3124236	3125459	no 	no 	Unique_nc_000913
NC_000913:complement(3126522..3128021):CDS	"b2979"	"glycolate oxidase subunit, fad-linked"	CDS	3126522	3128021	no 	no 	Unique_nc_000913
NC_000913:3128272..3129036:CDS	"b2980"	"glycolate-inducible glc operon transcriptional repressor; autorepressor"	CDS	3128272	3129036	no 	no 	Unique_nc_000913
NC_000913:complement(3129043..3130143):CDS	"b2981"		CDS-pseudo	3129043	3130143	no 	yes 	Unique_nc_000913
NC_000913:3130178..3131194:CDS	"b2982"	"is5 transposase and trans-activator"	CDS	3130178	3131194	no 	no 	Unique_nc_000913
NC_000913:complement(3131341..3132408):CDS	"b2983"	"putative inner membrane polysaccharide flippase"	CDS	3131341	3132408	no 	no 	Unique_nc_000913
NC_000913:complement(3132454..3133212):CDS	"b2984"	"putative atp-binding protein"	CDS	3132454	3133212	no 	no 	Unique_nc_000913
NC_000913:complement(3133244..3133957):CDS	"b2985"	"putative atp-binding protein"	CDS	3133244	3133957	no 	no 	Unique_nc_000913
NC_000913:3134131..3134823:CDS	"b2986"	"putative atp-binding protein"	CDS	3134131	3134823	no 	no 	Unique_nc_000913
NC_000913:complement(3134872..3136371):CDS	"b2987"	"phosphate transporter"	CDS	3134872	3136371	no 	no 	Unique_nc_000913
NC_000913:complement(3136663..3138522):CDS	"b2988"	"glutathionylspermidine amidase and glutathionylspermidine synthetase"	CDS	3136663	3138522	no 	no 	Unique_nc_000913
NC_000913:3138727..3139593:CDS	"b2989"	"putative s-transferase"	CDS	3138727	3139593	no 	no 	Unique_nc_000913
NC_000913:complement(3139716..3139964):CDS	"b2990"	"hydrogenase 2 accessory protein"	CDS	3139716	3139964	no 	no 	Unique_nc_000913
NC_000913:complement(3145143..3146261):CDS	"b2997"	"hydrogenase 2, small subunit"	CDS	3145143	3146261	no 	no 	Unique_nc_000913
NC_000913:complement(3146450..3146737):CDS	"b2998"	"duf2623 family protein"	CDS	3146450	3146737	no 	no 	Unique_nc_000913
NC_000913:complement(join(3146856..3147272,3147272..3147691)):CDS	"b4658"		CDS-pseudo	3146856	3147691	yes 	yes 	Unique_nc_000913
NC_000913:3147897..3148937:CDS	"b3001"	"l-glyceraldehyde 3-phosphate reductase"	CDS	3147897	3148937	no 	no 	Unique_nc_000913
NC_000913:complement(3148977..3149471):CDS	"b3002"	"upf0114 family putative inner membrane protein"	CDS	3148977	3149471	no 	no 	Unique_nc_000913
NC_000913:3149662..3150546:CDS	"b3003"	"putative oxidoreductase"	CDS	3149662	3150546	no 	no 	Unique_nc_000913
NC_000913:complement(3150818..3151243):CDS	"b3005"	"membrane spanning protein in tonb-exbb-exbd complex"	CDS	3150818	3151243	no 	no 	Unique_nc_000913
NC_000913:complement(3151250..3151984):CDS	"b3006"	"membrane spanning protein in tonb-exbb-exbd complex"	CDS	3151250	3151984	no 	no 	Unique_nc_000913
NC_000913:3152236..3153423:CDS	"b3008"	"cystathionine beta-lyase, plp-dependent"	CDS	3152236	3153423	no 	no 	Unique_nc_000913
NC_000913:3153563..3154222:CDS	"b3009"	"general envelope maintenance protein; deda family inner membrane protein; putative multidrug efflux transporter"	CDS	3153563	3154222	no 	no 	Unique_nc_000913
NC_000913:complement(3154262..3155218):CDS	"b3010"	"transcriptional activator of yqhd"	CDS	3154262	3155218	no 	no 	Unique_nc_000913
NC_000913:3155355..3156518:CDS	"b3011"	"aldehyde reductase, nadph-dependent"	CDS	3155355	3156518	no 	no 	Unique_nc_000913
NC_000913:3156623..3157450:CDS	"b3012"	"2,5-diketo-d-gluconate reductase a"	CDS	3156623	3157450	no 	no 	Unique_nc_000913
NC_000913:3157650..3158576:CDS	"b3013"	"duf3828 family putative periplasmic protein"	CDS	3157650	3158576	no 	no 	Unique_nc_000913
NC_000913:3158627..3158884:CDS	"b3014"	"outer membrane lipoprotein, lpp paralog"	CDS	3158627	3158884	no 	no 	Unique_nc_000913
NC_000913:complement(3158927..3161146):CDS	"b4469"	"radical sam superfamily protein"	CDS	3158927	3161146	no 	no 	Unique_nc_000913
NC_000913:complement(3161257..3162669):CDS	"b3017"	"septal ring component that protects the divisome from stress; multicopy suppressor of ftsi(ts)"	CDS	3161257	3162669	no 	no 	Unique_nc_000913
NC_000913:complement(3162744..3163481):CDS	"b3018"	"1-acyl-sn-glycerol-3-phosphate acyltransferase"	CDS	3162744	3163481	no 	no 	Unique_nc_000913
NC_000913:complement(3163715..3165973):CDS	"b3019"	"dna topoisomerase iv, subunit a"	CDS	3163715	3165973	no 	no 	Unique_nc_000913
NC_000913:complement(3166111..3167718):CDS	"b3020"	"putative abc transporter permease"	CDS	3166111	3167718	no 	no 	Unique_nc_000913
NC_000913:complement(3167851..3168246):CDS	"b3021"	"antitoxin for mqsr toxin; transcriptional repressor"	CDS	3167851	3168246	no 	no 	Unique_nc_000913
NC_000913:complement(3168248..3168544):CDS	"b3022"	"gcu-specific mrna interferase toxin of the mqsr-mqsa toxin-antitoxin system; biofilm/motility regulator; anti-repressor"	CDS	3168248	3168544	no 	no 	Unique_nc_000913
NC_000913:complement(3168749..3169231):CDS	"b3023"	"transcriptional repressor for mcbr biofilm gene"	CDS	3168749	3169231	no 	no 	Unique_nc_000913
NC_000913:complement(3169284..3169676):CDS	"b3024"	"hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced ob-fold protein"	CDS	3169284	3169676	no 	no 	Unique_nc_000913
NC_000913:complement(3171879..3172211):CDS	"b3027"	"inner membrane protein"	CDS	3171879	3172211	no 	no 	Unique_nc_000913
NC_000913:3172530..3173111:CDS	"b3028"	"nadph quinone reductase"	CDS	3172530	3173111	no 	no 	Unique_nc_000913
NC_000913:3173142..3173456:CDS	"b3029"	"quinol monooxygenase"	CDS	3173142	3173456	no 	no 	Unique_nc_000913
NC_000913:complement(3173504..3175396):CDS	"b3030"	"dna topoisomerase iv, subunit b"	CDS	3173504	3175396	no 	no 	Unique_nc_000913
NC_000913:complement(3176006..3176833):CDS	"b3032"	"3',5' camp phosphodiesterase"	CDS	3176006	3176833	no 	no 	Unique_nc_000913
NC_000913:complement(3177281..3177910):CDS	"b3034"	"adp-ribose pyrophosphatase"	CDS	3177281	3177910	no 	no 	Unique_nc_000913
NC_000913:3178115..3179596:CDS	"b3035"	"transport channel"	CDS	3178115	3179596	no 	no 	Unique_nc_000913
NC_000913:3179744..3180415:CDS	"b3037"	"duf1190 family protein"	CDS	3179744	3180415	no 	no 	Unique_nc_000913
NC_000913:3180421..3181581:CDS	"b3038"	"atp-grasp family atpase"	CDS	3180421	3181581	no 	no 	Unique_nc_000913
NC_000913:complement(3181619..3182407):CDS	"b3039"	"4,5- dopa-extradiol-dioxygenase"	CDS	3181619	3182407	no 	no 	Unique_nc_000913
NC_000913:3182550..3183323:CDS	"b3040"	"zinc transporter"	CDS	3182550	3183323	no 	no 	Unique_nc_000913
NC_000913:complement(3183813..3184466):CDS	"b3041"	"3,4-dihydroxy-2-butanone-4-phosphate synthase"	CDS	3183813	3184466	no 	no 	Unique_nc_000913
NC_000913:3184840..3185130:CDS	"b3042"	"bmfp family putative fusogenic protein"	CDS	3184840	3185130	no 	no 	Unique_nc_000913
NC_000913:3185414..3185965:CDS	"b3043"	"putative fimbrial-like adhesin protein"	CDS	3185414	3185965	no 	no 	Unique_nc_000913
NC_000913:3189881..3190630:CDS	"b3047"	"putative periplasmic pilin chaperone"	CDS	3189881	3190630	no 	no 	Unique_nc_000913
NC_000913:3190632..3191696:CDS	"b3048"	"fimbrial protein"	CDS	3190632	3191696	no 	no 	Unique_nc_000913
NC_000913:complement(3191739..3191939):CDS	"b3049"	"motility and biofilm regulator"	CDS	3191739	3191939	no 	no 	Unique_nc_000913
NC_000913:3192208..3192837:CDS	"b3050"	"duf1449 family inner membrane protein"	CDS	3192208	3192837	no 	no 	Unique_nc_000913
NC_000913:3192864..3194525:CDS	"b3051"	"phb family membrane protein, function unknown"	CDS	3192864	3194525	no 	no 	Unique_nc_000913
NC_000913:3194766..3194825:CDS	"b4664"	"toxic membrane protein"	CDS	3194766	3194825	no 	no 	Unique_nc_000913
NC_000913:3195141..3195200:CDS	"b4666"	"toxic membrane protein"	CDS	3195141	3195200	no 	no 	Unique_nc_000913
NC_000913:complement(3195320..3196753):CDS	"b3052"	"heptose 7-phosphate kinase and heptose 1-phosphate adenyltransferase"	CDS	3195320	3196753	no 	no 	Unique_nc_000913
NC_000913:complement(3196801..3199641):CDS	"b3053"	"fused deadenylyltransferase/adenylyltransferase for glutamine synthetase"	CDS	3196801	3199641	no 	no 	Unique_nc_000913
NC_000913:complement(3199664..3200965):CDS	"b3054"	"inorganic triphosphatase"	CDS	3199664	3200965	no 	no 	Unique_nc_000913
NC_000913:3201207..3201827:CDS	"b3055"	"sh3 domain protein"	CDS	3201207	3201827	no 	no 	Unique_nc_000913
NC_000913:3201891..3203129:CDS	"b3056"	"fused trna nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase"	CDS	3201891	3203129	no 	no 	Unique_nc_000913
NC_000913:complement(3203310..3204131):CDS	"b3057"	"undecaprenyl pyrophosphate phosphatase"	CDS	3203310	3204131	no 	no 	Unique_nc_000913
NC_000913:complement(3204221..3204589):CDS	"b3058"	"dihydroneopterin aldolase and dihydroneopterin triphosphate 2'-epimerase"	CDS	3204221	3204589	no 	no 	Unique_nc_000913
NC_000913:3204694..3205311:CDS	"b3059"	"putative glycerol-3-phosphate acyltransferase"	CDS	3204694	3205311	no 	no 	Unique_nc_000913
NC_000913:complement(3205324..3206256):CDS	"b3060"	"transcriptional activator of ttdabt"	CDS	3205324	3206256	no 	no 	Unique_nc_000913
NC_000913:3208024..3209487:CDS	"b3063"	"l-tartrate/succinate antiporte"	CDS	3208024	3209487	no 	no 	Unique_nc_000913
NC_000913:complement(3209530..3210543):CDS	"b3064"	"trna(ann) t(6)a37 threonylcarbamoyladenosine modification protein; glycation binding protein"	CDS	3209530	3210543	no 	no 	Unique_nc_000913
NC_000913:3210781..3210996:CDS	"b3065"	"30s ribosomal subunit protein s21"	CDS	3210781	3210996	no 	no 	Unique_nc_000913
NC_000913:3211107..3212852:CDS	"b3066"	"dna primase"	CDS	3211107	3212852	no 	no 	Unique_nc_000913
NC_000913:3213047..3214888:CDS	"b3067"	"rna polymerase, sigma 70 (sigma d) factor"	CDS	3213047	3214888	no 	no 	Unique_nc_000913
NC_000913:complement(3214967..3215473):CDS	"b3068"	"g/u mismatch-specific dna glycosylase; xanthine dna glycosylase"	CDS	3214967	3215473	no 	no 	Unique_nc_000913
NC_000913:complement(3215727..3216491):CDS	"b3070"	"putative siderophore interacting protein"	CDS	3215727	3216491	no 	no 	Unique_nc_000913
NC_000913:3216779..3217402:CDS	"b3071"	"padr family putative transcriptional regulator"	CDS	3216779	3217402	no 	no 	Unique_nc_000913
NC_000913:complement(3217556..3219076):CDS	"b3072"	"fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component"	CDS	3217556	3219076	no 	no 	Unique_nc_000913
NC_000913:3219494..3220873:CDS	"b3073"	"putrescine:2-oxoglutaric acid aminotransferase, plp-dependent"	CDS	3219494	3220873	no 	no 	Unique_nc_000913
NC_000913:complement(3220915..3221247):CDS	"b3074"	"putative trna binding protein; putative trna corner chaperone"	CDS	3220915	3221247	no 	no 	Unique_nc_000913
NC_000913:3221466..3222449:CDS	"b3075"	"transcriptional repressor"	CDS	3221466	3222449	no 	no 	Unique_nc_000913
NC_000913:3226234..3227667:CDS	"b3078"	"putative transporter"	CDS	3226234	3227667	no 	no 	Unique_nc_000913
NC_000913:3227801..3228871:CDS	"b3079"	"putative periplasmic protein"	CDS	3227801	3228871	no 	no 	Unique_nc_000913
NC_000913:3228888..3231239:CDS	"b3080"	"alpha-glucosidase"	CDS	3228888	3231239	no 	no 	Unique_nc_000913
NC_000913:3231665..3233683:CDS	"b3081"	"2,4-dienoyl-coa reductase, nadh and fmn-linked"	CDS	3231665	3233683	no 	no 	Unique_nc_000913
NC_000913:complement(3234739..3235875):CDS	"b3084"	"23s rrna m(2)g1835 methyltransferase, sam-dependent"	CDS	3234739	3235875	no 	no 	Unique_nc_000913
NC_000913:3235960..3236463:CDS	"b3085"	"putative metal dependent hydrolase"	CDS	3235960	3236463	no 	no 	Unique_nc_000913
NC_000913:3236540..3237232:CDS	"b3086"	"duf218 superfamily protein"	CDS	3236540	3237232	no 	no 	Unique_nc_000913
NC_000913:3237311..3238297:CDS	"b3087"	"putative nad(p)-dependent dehydrogenase"	CDS	3237311	3238297	no 	no 	Unique_nc_000913
NC_000913:3238580..3239545:CDS	"b3088"	"putative membrane-bound redox modulator"	CDS	3238580	3239545	no 	no 	Unique_nc_000913
NC_000913:3239944..3241188:CDS	"b3089"	"sodium:serine/threonine symporter"	CDS	3239944	3241188	no 	no 	Unique_nc_000913
NC_000913:complement(3241193..3241744):CDS	"b3090"	"imp-ygjv family inner membrane protein"	CDS	3241193	3241744	no 	no 	Unique_nc_000913
NC_000913:complement(3241827..3243314):CDS	"b3091"	"altronate hydrolase"	CDS	3241827	3243314	no 	no 	Unique_nc_000913
NC_000913:complement(3243329..3244741):CDS	"b3092"	"uronate isomerase"	CDS	3243329	3244741	no 	no 	Unique_nc_000913
NC_000913:3245224..3246522:CDS	"b3093"	"hexuronate transporter"	CDS	3245224	3246522	no 	no 	Unique_nc_000913
NC_000913:3246652..3247428:CDS	"b3094"	"hexuronate regulon transcriptional repressor; autorepressor"	CDS	3246652	3247428	no 	no 	Unique_nc_000913
NC_000913:3247773..3248435:CDS	"b3095"	"general envelope maintenance protein; deda family inner membrane protein; putative multidrug efflux transporter"	CDS	3247773	3248435	no 	no 	Unique_nc_000913
NC_000913:3248439..3248822:CDS	"b3096"	"modulator of envz/ompr regulon"	CDS	3248439	3248822	no 	no 	Unique_nc_000913
NC_000913:3248969..3249337:CDS	"b3097"	"duf1090 family putative periplasmic protein"	CDS	3248969	3249337	no 	no 	Unique_nc_000913
NC_000913:3249375..3249680:CDS	"b3098"	"membrane-anchored ribosome-binding protein"	CDS	3249375	3249680	no 	no 	Unique_nc_000913
NC_000913:3250562..3250954:CDS	"b3101"	"putative quinol oxidase subunit"	CDS	3250562	3250954	no 	no 	Unique_nc_000913
NC_000913:3251024..3252010:CDS	"b3102"	"putative s-transferase"	CDS	3251024	3252010	no 	no 	Unique_nc_000913
NC_000913:3252304..3252669:CDS	"b3103"	"duf805 family inner membrane protein"	CDS	3252304	3252669	no 	no 	Unique_nc_000913
NC_000913:3252911..3253267:CDS	"b3104"	"duf805 family inner membrane protein"	CDS	3252911	3253267	no 	no 	Unique_nc_000913
NC_000913:complement(3253318..3254214):CDS	"b3105"	"lysr family putative transcriptional regulator"	CDS	3253318	3254214	no 	no 	Unique_nc_000913
NC_000913:3254319..3255020:CDS	"b3106"	"redox-sensitive bicupin"	CDS	3254319	3255020	no 	no 	Unique_nc_000913
NC_000913:3255043..3255207:CDS	"b3107"	"uncharacterized protein"	CDS	3255043	3255207	no 	no 	Unique_nc_000913
NC_000913:complement(3255341..3256651):CDS	"b4470"	"putative l-serine dehydratase alpha chain"	CDS	3255341	3256651	no 	no 	Unique_nc_000913
NC_000913:complement(3256679..3258010):CDS	"b3110"	"putative transporter"	CDS	3256679	3258010	no 	no 	Unique_nc_000913
NC_000913:complement(3258285..3259649):CDS	"b4471"	"l-serine dehydratase 3, anaerobic"	CDS	3258285	3259649	no 	no 	Unique_nc_000913
NC_000913:complement(3259721..3260110):CDS	"b3113"	"putative reactive intermediate deaminase"	CDS	3259721	3260110	no 	no 	Unique_nc_000913
NC_000913:complement(3260124..3262418):CDS	"b3114"	"pyruvate formate-lyase 4/2-ketobutyrate formate-lyase"	CDS	3260124	3262418	no 	no 	Unique_nc_000913
NC_000913:complement(3262452..3263660):CDS	"b3115"	"propionate kinase/acetate kinase c, anaerobic"	CDS	3262452	3263660	no 	no 	Unique_nc_000913
NC_000913:complement(3263686..3265017):CDS	"b3116"	"l-threonine/l-serine transporter"	CDS	3263686	3265017	no 	no 	Unique_nc_000913
NC_000913:complement(3265039..3266028):CDS	"b3117"	"l-threonine dehydratase, catabolic"	CDS	3265039	3266028	no 	no 	Unique_nc_000913
NC_000913:complement(3266127..3267065):CDS	"b3118"	"tdc operon transcriptional activator"	CDS	3266127	3267065	no 	no 	Unique_nc_000913
NC_000913:3267380..3267598:CDS	"b3119"	"l-threonine dehydratase operon activator protein"	CDS	3267380	3267598	no 	no 	Unique_nc_000913
NC_000913:3267854..3268393:CDS	"b3120"	"uncharacterized protein"	CDS	3267854	3268393	no 	no 	Unique_nc_000913
NC_000913:3268415..3269602:CDS	"b3121"	"pentapetide repeats-related protein"	CDS	3268415	3269602	no 	no 	Unique_nc_000913
NC_000913:complement(3270625..3271770):CDS	"b3124"	"glycerate kinase i"	CDS	3270625	3271770	no 	no 	Unique_nc_000913
NC_000913:complement(3271867..3272751):CDS	"b3125"	"tartronate semialdehyde reductase"	CDS	3271867	3272751	no 	no 	Unique_nc_000913
